bikes,year,month,day,hourfrom,dayofyear
271,2022,5,19,16,139
299,2022,5,19,17,139
240,2022,5,19,18,139
153,2022,5,19,19,139
121,2022,5,19,20,139
73,2022,5,19,21,139
65,2022,5,19,22,139
16,2022,5,19,23,139
4,2022,5,20,0,140
4,2022,5,20,1,140
2,2022,5,20,2,140
1,2022,5,20,3,140
4,2022,5,20,4,140
18,2022,5,20,5,140
76,2022,5,20,6,140
201,2022,5,20,7,140
165,2022,5,20,8,140
81,2022,5,20,9,140
52,2022,5,20,10,140
90,2022,5,20,11,140
112,2022,5,20,12,140
103,2022,5,20,13,140
90,2022,5,20,14,140
106,2022,5,20,15,140
135,2022,5,20,16,140
113,2022,5,20,17,140
78,2022,5,20,18,140
51,2022,5,20,19,140
34,2022,5,20,20,140
17,2022,5,20,21,140
15,2022,5,20,22,140
14,2022,5,20,23,140
9,2022,5,21,0,141
6,2022,5,21,1,141
12,2022,5,21,2,141
2,2022,5,21,3,141
3,2022,5,21,4,141
3,2022,5,21,5,141
21,2022,5,21,6,141
18,2022,5,21,7,141
58,2022,5,21,8,141
88,2022,5,21,9,141
64,2022,5,21,10,141
78,2022,5,21,11,141
94,2022,5,21,12,141
93,2022,5,21,13,141
87,2022,5,21,14,141
74,2022,5,21,15,141
110,2022,5,21,16,141
98,2022,5,21,17,141
81,2022,5,21,18,141
59,2022,5,21,19,141
30,2022,5,21,20,141
35,2022,5,21,21,141
21,2022,5,21,22,141
16,2022,5,21,23,141
24,2022,5,22,0,142
10,2022,5,22,1,142
11,2022,5,22,2,142
14,2022,5,22,3,142
14,2022,5,22,4,142
11,2022,5,22,5,142
24,2022,5,22,6,142
18,2022,5,22,7,142
41,2022,5,22,8,142
63,2022,5,22,9,142
68,2022,5,22,10,142
89,2022,5,22,11,142
85,2022,5,22,12,142
92,2022,5,22,13,142
101,2022,5,22,14,142
78,2022,5,22,15,142
92,2022,5,22,16,142
133,2022,5,22,17,142
234,2022,5,22,18,142
195,2022,5,22,19,142
85,2022,5,22,20,142
57,2022,5,22,21,142
42,2022,5,22,22,142
10,2022,5,22,23,142
2,2022,5,23,0,143
2,2022,5,23,1,143
1,2022,5,23,2,143
3,2022,5,23,3,143
4,2022,5,23,4,143
41,2022,5,23,5,143
111,2022,5,23,6,143
314,2022,5,23,7,143
266,2022,5,23,8,143
147,2022,5,23,9,143
100,2022,5,23,10,143
86,2022,5,23,11,143
112,2022,5,23,12,143
110,2022,5,23,13,143
83,2022,5,23,14,143
105,2022,5,23,15,143
185,2022,5,23,16,143
214,2022,5,23,17,143
174,2022,5,23,18,143
121,2022,5,23,19,143
101,2022,5,23,20,143
43,2022,5,23,21,143
45,2022,5,23,22,143
12,2022,5,23,23,143
3,2022,5,24,0,144
2,2022,5,24,1,144
0,2022,5,24,2,144
2,2022,5,24,3,144
12,2022,5,24,4,144
25,2022,5,24,5,144
94,2022,5,24,6,144
275,2022,5,24,7,144
203,2022,5,24,8,144
106,2022,5,24,9,144
75,2022,5,24,10,144
89,2022,5,24,11,144
150,2022,5,24,12,144
135,2022,5,24,13,144
118,2022,5,24,14,144
142,2022,5,24,15,144
204,2022,5,24,16,144
229,2022,5,24,17,144
198,2022,5,24,18,144
113,2022,5,24,19,144
85,2022,5,24,20,144
49,2022,5,24,21,144
34,2022,5,24,22,144
6,2022,5,24,23,144
4,2022,5,25,0,145
5,2022,5,25,1,145
3,2022,5,25,2,145
1,2022,5,25,3,145
10,2022,5,25,4,145
24,2022,5,25,5,145
97,2022,5,25,6,145
247,2022,5,25,7,145
212,2022,5,25,8,145
98,2022,5,25,9,145
68,2022,5,25,10,145
114,2022,5,25,11,145
165,2022,5,25,12,145
177,2022,5,25,13,145
120,2022,5,25,14,145
123,2022,5,25,15,145
171,2022,5,25,16,145
199,2022,5,25,17,145
142,2022,5,25,18,145
104,2022,5,25,19,145
64,2022,5,25,20,145
56,2022,5,25,21,145
21,2022,5,25,22,145
7,2022,5,25,23,145
9,2022,5,26,0,146
12,2022,5,26,1,146
11,2022,5,26,2,146
11,2022,5,26,3,146
6,2022,5,26,4,146
5,2022,5,26,5,146
16,2022,5,26,6,146
40,2022,5,26,7,146
55,2022,5,26,8,146
66,2022,5,26,9,146
68,2022,5,26,10,146
102,2022,5,26,11,146
75,2022,5,26,12,146
65,2022,5,26,13,146
85,2022,5,26,14,146
80,2022,5,26,15,146
97,2022,5,26,16,146
114,2022,5,26,17,146
88,2022,5,26,18,146
71,2022,5,26,19,146
50,2022,5,26,20,146
47,2022,5,26,21,146
40,2022,5,26,22,146
10,2022,5,26,23,146
16,2022,5,27,0,147
5,2022,5,27,1,147
11,2022,5,27,2,147
9,2022,5,27,3,147
14,2022,5,27,4,147
20,2022,5,27,5,147
67,2022,5,27,6,147
121,2022,5,27,7,147
108,2022,5,27,8,147
85,2022,5,27,9,147
85,2022,5,27,10,147
64,2022,5,27,11,147
103,2022,5,27,12,147
98,2022,5,27,13,147
100,2022,5,27,14,147
90,2022,5,27,15,147
124,2022,5,27,16,147
127,2022,5,27,17,147
93,2022,5,27,18,147
81,2022,5,27,19,147
60,2022,5,27,20,147
44,2022,5,27,21,147
35,2022,5,27,22,147
22,2022,5,27,23,147
20,2022,5,28,0,148
15,2022,5,28,1,148
11,2022,5,28,2,148
3,2022,5,28,3,148
17,2022,5,28,4,148
12,2022,5,28,5,148
28,2022,5,28,6,148
27,2022,5,28,7,148
62,2022,5,28,8,148
89,2022,5,28,9,148
68,2022,5,28,10,148
63,2022,5,28,11,148
72,2022,5,28,12,148
79,2022,5,28,13,148
79,2022,5,28,14,148
63,2022,5,28,15,148
66,2022,5,28,16,148
67,2022,5,28,17,148
92,2022,5,28,18,148
58,2022,5,28,19,148
45,2022,5,28,20,148
32,2022,5,28,21,148
28,2022,5,28,22,148
27,2022,5,28,23,148
25,2022,5,29,0,149
10,2022,5,29,1,149
10,2022,5,29,2,149
4,2022,5,29,3,149
13,2022,5,29,4,149
11,2022,5,29,5,149
18,2022,5,29,6,149
20,2022,5,29,7,149
44,2022,5,29,8,149
34,2022,5,29,9,149
47,2022,5,29,10,149
47,2022,5,29,11,149
60,2022,5,29,12,149
74,2022,5,29,13,149
78,2022,5,29,14,149
68,2022,5,29,15,149
78,2022,5,29,16,149
71,2022,5,29,17,149
70,2022,5,29,18,149
79,2022,5,29,19,149
43,2022,5,29,20,149
37,2022,5,29,21,149
32,2022,5,29,22,149
12,2022,5,29,23,149
5,2022,5,30,0,150
3,2022,5,30,1,150
1,2022,5,30,2,150
1,2022,5,30,3,150
5,2022,5,30,4,150
42,2022,5,30,5,150
141,2022,5,30,6,150
343,2022,5,30,7,150
320,2022,5,30,8,150
159,2022,5,30,9,150
110,2022,5,30,10,150
109,2022,5,30,11,150
144,2022,5,30,12,150
141,2022,5,30,13,150
141,2022,5,30,14,150
138,2022,5,30,15,150
192,2022,5,30,16,150
292,2022,5,30,17,150
204,2022,5,30,18,150
140,2022,5,30,19,150
92,2022,5,30,20,150
64,2022,5,30,21,150
41,2022,5,30,22,150
7,2022,5,30,23,150
7,2022,5,31,0,151
3,2022,5,31,1,151
2,2022,5,31,2,151
0,2022,5,31,3,151
10,2022,5,31,4,151
42,2022,5,31,5,151
158,2022,5,31,6,151
384,2022,5,31,7,151
401,2022,5,31,8,151
167,2022,5,31,9,151
92,2022,5,31,10,151
108,2022,5,31,11,151
174,2022,5,31,12,151
162,2022,5,31,13,151
107,2022,5,31,14,151
159,2022,5,31,15,151
231,2022,5,31,16,151
304,2022,5,31,17,151
208,2022,5,31,18,151
124,2022,5,31,19,151
82,2022,5,31,20,151
57,2022,5,31,21,151
41,2022,5,31,22,151
9,2022,5,31,23,151
6,2022,6,1,0,152
2,2022,6,1,1,152
2,2022,6,1,2,152
0,2022,6,1,3,152
11,2022,6,1,4,152
26,2022,6,1,5,152
150,2022,6,1,6,152
376,2022,6,1,7,152
349,2022,6,1,8,152
152,2022,6,1,9,152
88,2022,6,1,10,152
126,2022,6,1,11,152
171,2022,6,1,12,152
129,2022,6,1,13,152
113,2022,6,1,14,152
134,2022,6,1,15,152
192,2022,6,1,16,152
265,2022,6,1,17,152
199,2022,6,1,18,152
106,2022,6,1,19,152
82,2022,6,1,20,152
47,2022,6,1,21,152
44,2022,6,1,22,152
14,2022,6,1,23,152
14,2022,6,2,0,153
5,2022,6,2,1,153
2,2022,6,2,2,153
3,2022,6,2,3,153
9,2022,6,2,4,153
35,2022,6,2,5,153
131,2022,6,2,6,153
370,2022,6,2,7,153
338,2022,6,2,8,153
160,2022,6,2,9,153
109,2022,6,2,10,153
106,2022,6,2,11,153
146,2022,6,2,12,153
152,2022,6,2,13,153
118,2022,6,2,14,153
152,2022,6,2,15,153
210,2022,6,2,16,153
280,2022,6,2,17,153
210,2022,6,2,18,153
141,2022,6,2,19,153
91,2022,6,2,20,153
72,2022,6,2,21,153
48,2022,6,2,22,153
25,2022,6,2,23,153
10,2022,6,3,0,154
3,2022,6,3,1,154
1,2022,6,3,2,154
1,2022,6,3,3,154
5,2022,6,3,4,154
22,2022,6,3,5,154
109,2022,6,3,6,154
316,2022,6,3,7,154
263,2022,6,3,8,154
132,2022,6,3,9,154
110,2022,6,3,10,154
113,2022,6,3,11,154
181,2022,6,3,12,154
168,2022,6,3,13,154
95,2022,6,3,14,154
119,2022,6,3,15,154
164,2022,6,3,16,154
213,2022,6,3,17,154
144,2022,6,3,18,154
111,2022,6,3,19,154
88,2022,6,3,20,154
80,2022,6,3,21,154
55,2022,6,3,22,154
28,2022,6,3,23,154
34,2022,6,4,0,155
29,2022,6,4,1,155
41,2022,6,4,2,155
20,2022,6,4,3,155
9,2022,6,4,4,155
10,2022,6,4,5,155
17,2022,6,4,6,155
21,2022,6,4,7,155
62,2022,6,4,8,155
81,2022,6,4,9,155
80,2022,6,4,10,155
76,2022,6,4,11,155
92,2022,6,4,12,155
80,2022,6,4,13,155
78,2022,6,4,14,155
85,2022,6,4,15,155
88,2022,6,4,16,155
109,2022,6,4,17,155
87,2022,6,4,18,155
64,2022,6,4,19,155
55,2022,6,4,20,155
62,2022,6,4,21,155
28,2022,6,4,22,155
37,2022,6,4,23,155
14,2022,6,5,0,156
18,2022,6,5,1,156
16,2022,6,5,2,156
11,2022,6,5,3,156
11,2022,6,5,4,156
4,2022,6,5,5,156
13,2022,6,5,6,156
12,2022,6,5,7,156
32,2022,6,5,8,156
36,2022,6,5,9,156
30,2022,6,5,10,156
62,2022,6,5,11,156
42,2022,6,5,12,156
66,2022,6,5,13,156
55,2022,6,5,14,156
66,2022,6,5,15,156
87,2022,6,5,16,156
59,2022,6,5,17,156
59,2022,6,5,18,156
54,2022,6,5,19,156
31,2022,6,5,20,156
33,2022,6,5,21,156
29,2022,6,5,22,156
10,2022,6,5,23,156
9,2022,6,6,0,157
13,2022,6,6,1,157
5,2022,6,6,2,157
13,2022,6,6,3,157
14,2022,6,6,4,157
6,2022,6,6,5,157
24,2022,6,6,6,157
26,2022,6,6,7,157
44,2022,6,6,8,157
50,2022,6,6,9,157
94,2022,6,6,10,157
89,2022,6,6,11,157
87,2022,6,6,12,157
90,2022,6,6,13,157
100,2022,6,6,14,157
108,2022,6,6,15,157
88,2022,6,6,16,157
119,2022,6,6,17,157
95,2022,6,6,18,157
46,2022,6,6,19,157
54,2022,6,6,20,157
36,2022,6,6,21,157
20,2022,6,6,22,157
7,2022,6,6,23,157
5,2022,6,7,0,158
1,2022,6,7,1,158
1,2022,6,7,2,158
2,2022,6,7,3,158
9,2022,6,7,4,158
25,2022,6,7,5,158
96,2022,6,7,6,158
245,2022,6,7,7,158
184,2022,6,7,8,158
105,2022,6,7,9,158
75,2022,6,7,10,158
79,2022,6,7,11,158
117,2022,6,7,12,158
127,2022,6,7,13,158
110,2022,6,7,14,158
147,2022,6,7,15,158
207,2022,6,7,16,158
230,2022,6,7,17,158
187,2022,6,7,18,158
114,2022,6,7,19,158
85,2022,6,7,20,158
54,2022,6,7,21,158
26,2022,6,7,22,158
10,2022,6,7,23,158
7,2022,6,8,0,159
6,2022,6,8,1,159
3,2022,6,8,2,159
2,2022,6,8,3,159
10,2022,6,8,4,159
30,2022,6,8,5,159
100,2022,6,8,6,159
260,2022,6,8,7,159
223,2022,6,8,8,159
118,2022,6,8,9,159
111,2022,6,8,10,159
137,2022,6,8,11,159
167,2022,6,8,12,159
142,2022,6,8,13,159
143,2022,6,8,14,159
155,2022,6,8,15,159
180,2022,6,8,16,159
240,2022,6,8,17,159
199,2022,6,8,18,159
101,2022,6,8,19,159
95,2022,6,8,20,159
58,2022,6,8,21,159
51,2022,6,8,22,159
14,2022,6,8,23,159
9,2022,6,9,0,160
10,2022,6,9,1,160
3,2022,6,9,2,160
2,2022,6,9,3,160
6,2022,6,9,4,160
28,2022,6,9,5,160
118,2022,6,9,6,160
278,2022,6,9,7,160
232,2022,6,9,8,160
114,2022,6,9,9,160
97,2022,6,9,10,160
131,2022,6,9,11,160
149,2022,6,9,12,160
150,2022,6,9,13,160
153,2022,6,9,14,160
157,2022,6,9,15,160
199,2022,6,9,16,160
250,2022,6,9,17,160
253,2022,6,9,18,160
141,2022,6,9,19,160
95,2022,6,9,20,160
80,2022,6,9,21,160
68,2022,6,9,22,160
22,2022,6,9,23,160
9,2022,6,10,0,161
3,2022,6,10,1,161
2,2022,6,10,2,161
1,2022,6,10,3,161
6,2022,6,10,4,161
27,2022,6,10,5,161
133,2022,6,10,6,161
303,2022,6,10,7,161
269,2022,6,10,8,161
108,2022,6,10,9,161
103,2022,6,10,10,161
116,2022,6,10,11,161
156,2022,6,10,12,161
154,2022,6,10,13,161
120,2022,6,10,14,161
177,2022,6,10,15,161
221,2022,6,10,16,161
260,2022,6,10,17,161
205,2022,6,10,18,161
127,2022,6,10,19,161
89,2022,6,10,20,161
49,2022,6,10,21,161
61,2022,6,10,22,161
44,2022,6,10,23,161
29,2022,6,11,0,162
17,2022,6,11,1,162
14,2022,6,11,2,162
2,2022,6,11,3,162
13,2022,6,11,4,162
12,2022,6,11,5,162
43,2022,6,11,6,162
50,2022,6,11,7,162
97,2022,6,11,8,162
95,2022,6,11,9,162
85,2022,6,11,10,162
104,2022,6,11,11,162
91,2022,6,11,12,162
94,2022,6,11,13,162
125,2022,6,11,14,162
95,2022,6,11,15,162
91,2022,6,11,16,162
105,2022,6,11,17,162
109,2022,6,11,18,162
73,2022,6,11,19,162
59,2022,6,11,20,162
42,2022,6,11,21,162
29,2022,6,11,22,162
43,2022,6,11,23,162
43,2022,6,12,0,163
20,2022,6,12,1,163
13,2022,6,12,2,163
17,2022,6,12,3,163
10,2022,6,12,4,163
11,2022,6,12,5,163
29,2022,6,12,6,163
31,2022,6,12,7,163
47,2022,6,12,8,163
54,2022,6,12,9,163
59,2022,6,12,10,163
120,2022,6,12,11,163
66,2022,6,12,12,163
85,2022,6,12,13,163
87,2022,6,12,14,163
122,2022,6,12,15,163
90,2022,6,12,16,163
104,2022,6,12,17,163
101,2022,6,12,18,163
92,2022,6,12,19,163
59,2022,6,12,20,163
40,2022,6,12,21,163
34,2022,6,12,22,163
14,2022,6,12,23,163
4,2022,6,13,0,164
1,2022,6,13,1,164
3,2022,6,13,2,164
2,2022,6,13,3,164
6,2022,6,13,4,164
34,2022,6,13,5,164
118,2022,6,13,6,164
342,2022,6,13,7,164
323,2022,6,13,8,164
151,2022,6,13,9,164
101,2022,6,13,10,164
106,2022,6,13,11,164
141,2022,6,13,12,164
147,2022,6,13,13,164
144,2022,6,13,14,164
125,2022,6,13,15,164
236,2022,6,13,16,164
297,2022,6,13,17,164
227,2022,6,13,18,164
155,2022,6,13,19,164
82,2022,6,13,20,164
54,2022,6,13,21,164
51,2022,6,13,22,164
9,2022,6,13,23,164
3,2022,6,14,0,165
3,2022,6,14,1,165
2,2022,6,14,2,165
5,2022,6,14,3,165
12,2022,6,14,4,165
48,2022,6,14,5,165
172,2022,6,14,6,165
372,2022,6,14,7,165
398,2022,6,14,8,165
149,2022,6,14,9,165
122,2022,6,14,10,165
97,2022,6,14,11,165
174,2022,6,14,12,165
150,2022,6,14,13,165
133,2022,6,14,14,165
169,2022,6,14,15,165
303,2022,6,14,16,165
332,2022,6,14,17,165
245,2022,6,14,18,165
152,2022,6,14,19,165
96,2022,6,14,20,165
75,2022,6,14,21,165
50,2022,6,14,22,165
21,2022,6,14,23,165
9,2022,6,15,0,166
2,2022,6,15,1,166
3,2022,6,15,2,166
7,2022,6,15,3,166
4,2022,6,15,4,166
34,2022,6,15,5,166
162,2022,6,15,6,166
358,2022,6,15,7,166
315,2022,6,15,8,166
165,2022,6,15,9,166
95,2022,6,15,10,166
139,2022,6,15,11,166
212,2022,6,15,12,166
174,2022,6,15,13,166
148,2022,6,15,14,166
162,2022,6,15,15,166
216,2022,6,15,16,166
307,2022,6,15,17,166
245,2022,6,15,18,166
131,2022,6,15,19,166
105,2022,6,15,20,166
72,2022,6,15,21,166
49,2022,6,15,22,166
20,2022,6,15,23,166
6,2022,6,16,0,167
11,2022,6,16,1,167
7,2022,6,16,2,167
6,2022,6,16,3,167
12,2022,6,16,4,167
33,2022,6,16,5,167
141,2022,6,16,6,167
370,2022,6,16,7,167
333,2022,6,16,8,167
139,2022,6,16,9,167
103,2022,6,16,10,167
111,2022,6,16,11,167
163,2022,6,16,12,167
135,2022,6,16,13,167
124,2022,6,16,14,167
119,2022,6,16,15,167
215,2022,6,16,16,167
327,2022,6,16,17,167
240,2022,6,16,18,167
162,2022,6,16,19,167
106,2022,6,16,20,167
64,2022,6,16,21,167
70,2022,6,16,22,167
41,2022,6,16,23,167
17,2022,6,17,0,168
7,2022,6,17,1,168
13,2022,6,17,2,168
5,2022,6,17,3,168
17,2022,6,17,4,168
30,2022,6,17,5,168
128,2022,6,17,6,168
293,2022,6,17,7,168
244,2022,6,17,8,168
150,2022,6,17,9,168
131,2022,6,17,10,168
135,2022,6,17,11,168
193,2022,6,17,12,168
163,2022,6,17,13,168
152,2022,6,17,14,168
138,2022,6,17,15,168
201,2022,6,17,16,168
224,2022,6,17,17,168
152,2022,6,17,18,168
128,2022,6,17,19,168
101,2022,6,17,20,168
67,2022,6,17,21,168
47,2022,6,17,22,168
36,2022,6,17,23,168
30,2022,6,18,0,169
19,2022,6,18,1,169
24,2022,6,18,2,169
15,2022,6,18,3,169
21,2022,6,18,4,169
16,2022,6,18,5,169
22,2022,6,18,6,169
42,2022,6,18,7,169
75,2022,6,18,8,169
104,2022,6,18,9,169
92,2022,6,18,10,169
117,2022,6,18,11,169
109,2022,6,18,12,169
73,2022,6,18,13,169
117,2022,6,18,14,169
105,2022,6,18,15,169
81,2022,6,18,16,169
73,2022,6,18,17,169
83,2022,6,18,18,169
73,2022,6,18,19,169
58,2022,6,18,20,169
42,2022,6,18,21,169
44,2022,6,18,22,169
43,2022,6,18,23,169
30,2022,6,19,0,170
21,2022,6,19,1,170
16,2022,6,19,2,170
4,2022,6,19,3,170
25,2022,6,19,4,170
16,2022,6,19,5,170
28,2022,6,19,6,170
27,2022,6,19,7,170
48,2022,6,19,8,170
71,2022,6,19,9,170
72,2022,6,19,10,170
61,2022,6,19,11,170
70,2022,6,19,12,170
63,2022,6,19,13,170
82,2022,6,19,14,170
77,2022,6,19,15,170
95,2022,6,19,16,170
90,2022,6,19,17,170
74,2022,6,19,18,170
70,2022,6,19,19,170
48,2022,6,19,20,170
40,2022,6,19,21,170
34,2022,6,19,22,170
17,2022,6,19,23,170
5,2022,6,20,0,171
2,2022,6,20,1,171
4,2022,6,20,2,171
5,2022,6,20,3,171
9,2022,6,20,4,171
36,2022,6,20,5,171
135,2022,6,20,6,171
333,2022,6,20,7,171
300,2022,6,20,8,171
132,2022,6,20,9,171
116,2022,6,20,10,171
110,2022,6,20,11,171
154,2022,6,20,12,171
126,2022,6,20,13,171
104,2022,6,20,14,171
131,2022,6,20,15,171
200,2022,6,20,16,171
271,2022,6,20,17,171
238,2022,6,20,18,171
137,2022,6,20,19,171
102,2022,6,20,20,171
45,2022,6,20,21,171
48,2022,6,20,22,171
15,2022,6,20,23,171
2,2022,6,21,0,172
3,2022,6,21,1,172
5,2022,6,21,2,172
5,2022,6,21,3,172
10,2022,6,21,4,172
34,2022,6,21,5,172
155,2022,6,21,6,172
321,2022,6,21,7,172
325,2022,6,21,8,172
164,2022,6,21,9,172
95,2022,6,21,10,172
142,2022,6,21,11,172
150,2022,6,21,12,172
142,2022,6,21,13,172
117,2022,6,21,14,172
157,2022,6,21,15,172
254,2022,6,21,16,172
289,2022,6,21,17,172
246,2022,6,21,18,172
146,2022,6,21,19,172
86,2022,6,21,20,172
42,2022,6,21,21,172
34,2022,6,21,22,172
17,2022,6,21,23,172
9,2022,6,22,0,173
5,2022,6,22,1,173
1,2022,6,22,2,173
9,2022,6,22,3,173
5,2022,6,22,4,173
28,2022,6,22,5,173
110,2022,6,22,6,173
277,2022,6,22,7,173
273,2022,6,22,8,173
119,2022,6,22,9,173
56,2022,6,22,10,173
75,2022,6,22,11,173
136,2022,6,22,12,173
131,2022,6,22,13,173
102,2022,6,22,14,173
109,2022,6,22,15,173
188,2022,6,22,16,173
188,2022,6,22,17,173
144,2022,6,22,18,173
61,2022,6,22,19,173
68,2022,6,22,20,173
43,2022,6,22,21,173
28,2022,6,22,22,173
10,2022,6,22,23,173
4,2022,6,23,0,174
4,2022,6,23,1,174
3,2022,6,23,2,174
2,2022,6,23,3,174
15,2022,6,23,4,174
26,2022,6,23,5,174
140,2022,6,23,6,174
328,2022,6,23,7,174
328,2022,6,23,8,174
135,2022,6,23,9,174
113,2022,6,23,10,174
101,2022,6,23,11,174
147,2022,6,23,12,174
144,2022,6,23,13,174
94,2022,6,23,14,174
126,2022,6,23,15,174
182,2022,6,23,16,174
241,2022,6,23,17,174
209,2022,6,23,18,174
139,2022,6,23,19,174
58,2022,6,23,20,174
29,2022,6,23,21,174
32,2022,6,23,22,174
31,2022,6,23,23,174
6,2022,6,24,0,175
3,2022,6,24,1,175
1,2022,6,24,2,175
1,2022,6,24,3,175
9,2022,6,24,4,175
26,2022,6,24,5,175
100,2022,6,24,6,175
199,2022,6,24,7,175
197,2022,6,24,8,175
89,2022,6,24,9,175
90,2022,6,24,10,175
122,2022,6,24,11,175
114,2022,6,24,12,175
117,2022,6,24,13,175
120,2022,6,24,14,175
114,2022,6,24,15,175
169,2022,6,24,16,175
240,2022,6,24,17,175
162,2022,6,24,18,175
127,2022,6,24,19,175
91,2022,6,24,20,175
46,2022,6,24,21,175
43,2022,6,24,22,175
43,2022,6,24,23,175
28,2022,6,25,0,176
18,2022,6,25,1,176
10,2022,6,25,2,176
3,2022,6,25,3,176
2,2022,6,25,4,176
11,2022,6,25,5,176
27,2022,6,25,6,176
35,2022,6,25,7,176
61,2022,6,25,8,176
102,2022,6,25,9,176
100,2022,6,25,10,176
104,2022,6,25,11,176
83,2022,6,25,12,176
98,2022,6,25,13,176
97,2022,6,25,14,176
137,2022,6,25,15,176
86,2022,6,25,16,176
111,2022,6,25,17,176
142,2022,6,25,18,176
72,2022,6,25,19,176
66,2022,6,25,20,176
44,2022,6,25,21,176
41,2022,6,25,22,176
41,2022,6,25,23,176
45,2022,6,26,0,177
19,2022,6,26,1,177
15,2022,6,26,2,177
14,2022,6,26,3,177
20,2022,6,26,4,177
16,2022,6,26,5,177
40,2022,6,26,6,177
16,2022,6,26,7,177
43,2022,6,26,8,177
64,2022,6,26,9,177
57,2022,6,26,10,177
61,2022,6,26,11,177
83,2022,6,26,12,177
85,2022,6,26,13,177
121,2022,6,26,14,177
100,2022,6,26,15,177
101,2022,6,26,16,177
118,2022,6,26,17,177
83,2022,6,26,18,177
67,2022,6,26,19,177
54,2022,6,26,20,177
41,2022,6,26,21,177
24,2022,6,26,22,177
11,2022,6,26,23,177
1,2022,6,27,0,178
1,2022,6,27,1,178
0,2022,6,27,2,178
3,2022,6,27,3,178
13,2022,6,27,4,178
30,2022,6,27,5,178
114,2022,6,27,6,178
295,2022,6,27,7,178
257,2022,6,27,8,178
118,2022,6,27,9,178
95,2022,6,27,10,178
100,2022,6,27,11,178
116,2022,6,27,12,178
119,2022,6,27,13,178
123,2022,6,27,14,178
114,2022,6,27,15,178
184,2022,6,27,16,178
236,2022,6,27,17,178
200,2022,6,27,18,178
88,2022,6,27,19,178
78,2022,6,27,20,178
48,2022,6,27,21,178
36,2022,6,27,22,178
7,2022,6,27,23,178
3,2022,6,28,0,179
2,2022,6,28,1,179
6,2022,6,28,2,179
5,2022,6,28,3,179
13,2022,6,28,4,179
32,2022,6,28,5,179
98,2022,6,28,6,179
285,2022,6,28,7,179
288,2022,6,28,8,179
146,2022,6,28,9,179
79,2022,6,28,10,179
89,2022,6,28,11,179
143,2022,6,28,12,179
157,2022,6,28,13,179
142,2022,6,28,14,179
141,2022,6,28,15,179
201,2022,6,28,16,179
220,2022,6,28,17,179
171,2022,6,28,18,179
113,2022,6,28,19,179
81,2022,6,28,20,179
50,2022,6,28,21,179
51,2022,6,28,22,179
14,2022,6,28,23,179
9,2022,6,29,0,180
5,2022,6,29,1,180
1,2022,6,29,2,180
9,2022,6,29,3,180
5,2022,6,29,4,180
28,2022,6,29,5,180
110,2022,6,29,6,180
277,2022,6,29,7,180
273,2022,6,29,8,180
119,2022,6,29,9,180
56,2022,6,29,10,180
75,2022,6,29,11,180
136,2022,6,29,12,180
131,2022,6,29,13,180
102,2022,6,29,14,180
109,2022,6,29,15,180
188,2022,6,29,16,180
188,2022,6,29,17,180
144,2022,6,29,18,180
61,2022,6,29,19,180
68,2022,6,29,20,180
43,2022,6,29,21,180
28,2022,6,29,22,180
10,2022,6,29,23,180
4,2022,6,30,0,181
4,2022,6,30,1,181
3,2022,6,30,2,181
2,2022,6,30,3,181
15,2022,6,30,4,181
26,2022,6,30,5,181
140,2022,6,30,6,181
328,2022,6,30,7,181
328,2022,6,30,8,181
135,2022,6,30,9,181
113,2022,6,30,10,181
101,2022,6,30,11,181
147,2022,6,30,12,181
144,2022,6,30,13,181
94,2022,6,30,14,181
126,2022,6,30,15,181
182,2022,6,30,16,181
241,2022,6,30,17,181
209,2022,6,30,18,181
139,2022,6,30,19,181
58,2022,6,30,20,181
29,2022,6,30,21,181
32,2022,6,30,22,181
31,2022,6,30,23,181
12,2022,7,1,0,182
11,2022,7,1,1,182
5,2022,7,1,2,182
14,2022,7,1,3,182
13,2022,7,1,4,182
15,2022,7,1,5,182
88,2022,7,1,6,182
166,2022,7,1,7,182
150,2022,7,1,8,182
81,2022,7,1,9,182
101,2022,7,1,10,182
107,2022,7,1,11,182
124,2022,7,1,12,182
157,2022,7,1,13,182
117,2022,7,1,14,182
138,2022,7,1,15,182
163,2022,7,1,16,182
174,2022,7,1,17,182
146,2022,7,1,18,182
124,2022,7,1,19,182
93,2022,7,1,20,182
43,2022,7,1,21,182
43,2022,7,1,22,182
41,2022,7,1,23,182
27,2022,7,2,0,183
11,2022,7,2,1,183
20,2022,7,2,2,183
14,2022,7,2,3,183
14,2022,7,2,4,183
12,2022,7,2,5,183
26,2022,7,2,6,183
31,2022,7,2,7,183
42,2022,7,2,8,183
102,2022,7,2,9,183
92,2022,7,2,10,183
83,2022,7,2,11,183
92,2022,7,2,12,183
79,2022,7,2,13,183
109,2022,7,2,14,183
91,2022,7,2,15,183
87,2022,7,2,16,183
105,2022,7,2,17,183
78,2022,7,2,18,183
73,2022,7,2,19,183
48,2022,7,2,20,183
36,2022,7,2,21,183
18,2022,7,2,22,183
26,2022,7,2,23,183
34,2022,7,3,0,184
7,2022,7,3,1,184
9,2022,7,3,2,184
5,2022,7,3,3,184
4,2022,7,3,4,184
6,2022,7,3,5,184
19,2022,7,3,6,184
13,2022,7,3,7,184
32,2022,7,3,8,184
55,2022,7,3,9,184
58,2022,7,3,10,184
